Index;Date;Time;Temperature(°C);Cardio(BPM);Saturation(%SpO2);Audio(%max);Rotation(rad/s);Acceleration(m/s2)
1178;07/03/2023;14:02:48;29.70;0.00;0;99.00;0.06;10.08
1179;07/03/2023;14:02:50;29.70;0.00;0;99.00;0.07;10.08
1180;07/03/2023;14:02:52;29.71;0.00;0;99.00;0.07;10.08
1181;07/03/2023;14:02:54;29.71;0.00;0;99.00;0.06;10.06
1182;07/03/2023;14:02:56;29.71;0.00;0;99.00;0.06;10.08
1183;07/03/2023;14:02:58;29.71;0.00;0;99.00;0.06;10.06
1184;07/03/2023;14:03:00;29.69;0.00;0;99.00;0.06;10.09
1185;07/03/2023;14:03:02;29.70;0.00;0;99.00;0.07;10.07
1186;07/03/2023;14:03:04;29.70;0.00;0;99.00;0.06;10.07
1187;07/03/2023;14:03:06;29.69;0.00;0;99.00;0.07;10.08
1188;07/03/2023;14:03:08;29.71;0.00;0;99.00;0.07;10.09
1189;07/03/2023;14:03:10;29.70;0.00;0;99.00;0.06;10.08
1190;07/03/2023;14:03:12;29.71;0.00;0;99.00;0.07;10.05
1191;07/03/2023;14:03:14;29.70;0.00;0;99.00;0.06;10.08
1192;07/03/2023;14:03:16;29.72;0.00;0;99.00;0.07;10.08
1193;07/03/2023;14:03:18;29.71;0.00;0;99.00;0.06;10.06
1194;07/03/2023;14:03:20;29.70;0.00;0;99.00;0.06;10.08
1195;07/03/2023;14:03:22;29.71;0.00;0;99.00;0.07;10.09
1196;07/03/2023;14:03:24;29.70;0.00;0;99.00;0.06;10.07
1197;07/03/2023;14:03:26;29.71;0.00;0;99.00;0.06;10.07
1198;07/03/2023;14:03:28;29.69;0.00;0;99.00;0.06;10.09
1199;07/03/2023;14:03:30;29.70;0.00;0;99.00;0.07;10.08
1200;07/03/2023;14:03:32;29.71;0.00;0;99.00;0.06;10.07
1201;07/03/2023;14:03:34;29.69;0.00;0;99.00;0.07;10.07
1202;07/03/2023;14:03:36;29.71;0.00;0;99.00;0.06;10.09
1203;07/03/2023;14:03:38;29.69;0.00;0;99.00;0.06;10.08
1204;07/03/2023;14:03:40;29.73;0.00;0;99.00;0.07;10.08
1205;07/03/2023;14:03:42;29.72;0.00;0;99.00;0.07;10.08
1206;07/03/2023;14:03:44;29.73;0.00;0;99.00;0.07;10.07
1207;07/03/2023;14:03:46;29.72;0.00;0;99.00;0.07;10.07
1208;07/03/2023;14:03:48;29.73;0.00;0;99.00;0.07;10.07
1209;07/03/2023;14:03:50;29.71;0.00;0;99.00;0.07;10.06
1210;07/03/2023;14:03:52;29.71;0.00;0;99.00;0.06;10.08
1211;07/03/2023;14:03:54;29.74;0.00;0;99.00;0.07;10.08
1212;07/03/2023;14:03:56;29.72;0.00;0;99.00;0.06;10.07
1213;07/03/2023;14:03:58;29.74;0.00;0;99.00;0.06;10.07
1214;07/03/2023;14:04:00;29.73;0.00;0;99.00;0.06;10.08
1215;07/03/2023;14:04:02;29.73;0.00;0;99.00;0.07;10.07
1216;07/03/2023;14:04:04;29.71;0.00;0;99.00;0.06;10.08
1217;07/03/2023;14:04:06;29.73;0.00;0;99.00;0.07;10.07
1218;07/03/2023;14:04:08;29.72;0.00;0;99.00;0.07;10.06
1219;07/03/2023;14:04:10;29.71;0.00;0;99.00;0.06;10.08
1220;07/03/2023;14:04:12;29.72;0.00;0;99.00;0.06;10.09
1221;07/03/2023;14:04:14;29.71;0.00;0;99.00;0.07;10.07
1222;07/03/2023;14:04:16;29.72;0.00;0;99.00;0.06;10.09
1223;07/03/2023;14:04:18;29.72;0.00;0;99.00;0.06;10.08
1224;07/03/2023;14:04:20;29.72;0.00;0;99.00;0.06;10.08
1225;07/03/2023;14:04:22;29.72;0.00;0;99.00;0.06;10.08
1226;07/03/2023;14:04:24;29.72;0.00;0;99.00;0.06;10.08
1227;07/03/2023;14:04:26;29.71;0.00;0;99.00;0.07;10.09
1228;07/03/2023;14:04:28;29.72;0.00;0;99.00;0.07;10.07
1229;07/03/2023;14:04:30;29.72;0.00;0;99.00;0.06;10.06
1230;07/03/2023;14:04:32;29.74;0.00;0;99.00;0.07;10.07
1231;07/03/2023;14:04:35;29.73;0.00;0;99.00;0.07;10.07
1232;07/03/2023;14:04:37;29.74;0.00;0;99.00;0.06;10.06
1233;07/03/2023;14:04:39;29.74;0.00;0;99.00;0.07;10.07
1234;07/03/2023;14:04:41;29.72;0.00;0;99.00;0.06;10.07
1235;07/03/2023;14:04:43;29.73;0.00;0;99.00;0.07;10.08
1236;07/03/2023;14:04:45;29.73;0.00;0;99.00;0.07;10.06
1237;07/03/2023;14:04:47;29.75;0.00;0;99.00;0.06;10.08
1238;07/03/2023;14:04:49;29.74;0.00;0;99.00;0.06;10.07
1239;07/03/2023;14:04:51;29.73;0.00;0;99.00;0.06;10.08
1240;07/03/2023;14:04:53;29.73;0.00;0;99.00;0.07;10.06
1241;07/03/2023;14:04:55;29.74;0.00;0;99.00;0.07;10.07
1242;07/03/2023;14:04:57;29.74;0.00;0;99.00;0.07;10.07
1243;07/03/2023;14:04:59;29.72;0.00;0;99.00;0.07;10.07
1244;07/03/2023;14:05:01;29.73;0.00;0;99.00;0.07;10.07
1245;07/03/2023;14:05:03;29.72;0.00;0;99.00;0.07;10.07
1246;07/03/2023;14:05:05;29.73;0.00;0;99.00;0.06;10.08
1247;07/03/2023;14:05:07;29.74;0.00;0;99.00;0.07;10.08
1248;07/03/2023;14:05:09;29.72;0.00;0;99.00;0.07;10.08
1249;07/03/2023;14:05:11;29.74;0.00;0;99.00;0.06;10.07
1250;07/03/2023;14:05:13;29.73;0.00;0;99.00;0.06;10.06
1251;07/03/2023;14:05:15;29.72;0.00;0;99.00;0.06;10.07
1252;07/03/2023;14:05:17;29.73;0.00;0;99.00;0.07;10.07
1253;07/03/2023;14:05:19;29.73;0.00;0;99.00;0.07;10.08
1254;07/03/2023;14:05:21;29.72;0.00;0;99.00;0.07;10.06
1255;07/03/2023;14:05:23;29.70;0.00;0;99.00;0.07;10.06
1256;07/03/2023;14:05:25;29.74;0.00;0;99.00;0.07;10.09
1257;07/03/2023;14:05:27;29.75;0.00;0;99.00;0.07;10.06
1258;07/03/2023;14:05:29;29.76;0.00;0;99.00;0.06;10.08
1259;07/03/2023;14:05:31;29.74;0.00;0;99.00;0.06;10.07
1260;07/03/2023;14:05:33;29.73;0.00;0;99.00;0.06;10.07
1261;07/03/2023;14:05:35;29.74;0.00;0;99.00;0.07;10.09
1262;07/03/2023;14:05:37;29.74;0.00;0;99.00;0.07;10.08
1263;07/03/2023;14:05:39;29.72;0.00;0;99.00;0.07;10.08
1264;07/03/2023;14:05:41;29.74;0.00;0;99.00;0.06;10.09
1265;07/03/2023;14:05:43;29.73;0.00;0;99.00;0.06;10.06
1266;07/03/2023;14:05:45;29.74;0.00;0;99.00;0.07;10.07
1267;07/03/2023;14:05:47;29.75;0.00;0;99.00;0.07;10.09
1268;07/03/2023;14:05:49;29.72;0.00;0;99.00;0.06;10.07
1269;07/03/2023;14:05:51;29.73;0.00;0;99.00;0.07;10.07
1270;07/03/2023;14:05:53;29.74;0.00;0;99.00;0.07;10.07
1271;07/03/2023;14:05:55;29.74;0.00;0;99.00;0.06;10.06
1272;07/03/2023;14:05:57;29.75;0.00;0;99.00;0.07;10.08
1273;07/03/2023;14:05:59;29.77;0.00;0;99.00;0.06;10.09
1274;07/03/2023;14:06:01;29.74;0.00;0;99.00;0.07;10.07
1275;07/03/2023;14:06:03;29.74;0.00;0;99.00;0.07;10.06
1276;07/03/2023;14:06:05;29.74;0.00;0;99.00;0.06;10.07
1277;07/03/2023;14:06:07;29.74;0.00;0;99.00;0.07;10.08
1278;07/03/2023;14:06:09;29.73;0.00;0;99.00;0.06;10.09
1279;07/03/2023;14:06:11;29.74;0.00;0;99.00;0.06;10.07
1280;07/03/2023;14:06:13;29.74;0.00;0;99.00;0.06;10.08
1281;07/03/2023;14:06:15;29.74;0.00;0;99.00;0.07;10.06
1282;07/03/2023;14:06:17;29.74;0.00;0;99.00;0.07;10.09
1283;07/03/2023;14:06:19;29.73;0.00;0;99.00;0.06;10.08
1284;07/03/2023;14:06:21;29.72;0.00;0;99.00;0.07;10.10
1285;07/03/2023;14:06:23;29.74;0.00;0;99.00;0.07;10.08
1286;07/03/2023;14:06:25;29.73;0.00;0;99.00;0.06;10.07
1287;07/03/2023;14:06:27;29.73;0.00;0;99.00;0.07;10.08
1288;07/03/2023;14:06:29;29.74;0.00;0;99.00;0.06;10.10
1289;07/03/2023;14:06:31;29.74;0.00;0;99.00;0.07;10.08
1290;07/03/2023;14:06:33;29.74;0.00;0;99.00;0.06;10.07
1291;07/03/2023;14:06:35;29.74;0.00;0;99.00;0.07;10.07
1292;07/03/2023;14:06:37;29.74;0.00;0;99.00;0.06;10.07
1293;07/03/2023;14:06:39;29.75;0.00;0;99.00;0.06;10.07
1294;07/03/2023;14:06:41;29.76;0.00;0;99.00;0.06;10.07
1295;07/03/2023;14:06:43;29.73;0.00;0;99.00;0.07;10.08
1296;07/03/2023;14:06:45;29.76;0.00;0;99.00;0.07;10.07
1297;07/03/2023;14:06:47;29.76;0.00;0;99.00;0.06;10.10
1298;07/03/2023;14:06:50;29.75;0.00;0;99.00;0.06;10.06
1299;07/03/2023;14:06:52;29.76;0.00;0;99.00;0.06;10.09
1300;07/03/2023;14:06:54;29.73;0.00;0;99.00;0.07;10.08
1301;07/03/2023;14:06:56;29.73;0.00;0;99.00;0.07;10.07
1302;07/03/2023;14:06:58;29.76;0.00;0;99.00;0.06;10.09
1303;07/03/2023;14:07:00;29.74;0.00;0;99.00;0.06;10.09
1304;07/03/2023;14:07:02;29.72;0.00;0;99.00;0.06;10.08
1305;07/03/2023;14:07:04;29.75;0.00;0;99.00;0.06;10.08
1306;07/03/2023;14:07:06;29.76;0.00;0;99.00;0.07;10.08
1307;07/03/2023;14:07:08;29.76;0.00;0;99.00;0.06;10.07
1308;07/03/2023;14:07:10;29.74;0.00;0;99.00;0.07;10.08
1309;07/03/2023;14:07:12;29.76;0.00;0;99.00;0.07;10.08
1310;07/03/2023;14:07:14;29.74;0.00;0;99.00;0.06;10.08
1311;07/03/2023;14:07:16;29.74;0.00;0;99.00;0.06;10.08
1312;07/03/2023;14:07:18;29.73;0.00;0;99.00;0.06;10.07
1313;07/03/2023;14:07:20;29.74;0.00;0;99.00;0.07;10.09
1314;07/03/2023;14:07:22;29.76;0.00;0;99.00;0.07;10.07
1315;07/03/2023;14:07:24;29.73;0.00;0;99.00;0.07;10.07
1316;07/03/2023;14:07:26;29.74;0.00;0;99.00;0.07;10.05
1317;07/03/2023;14:07:28;29.76;0.00;0;99.00;0.07;10.09
1318;07/03/2023;14:07:30;29.76;0.00;0;99.00;0.07;10.06
1319;07/03/2023;14:07:32;29.75;0.00;0;99.00;0.06;10.08
1320;07/03/2023;14:07:34;29.76;0.00;0;99.00;0.07;10.06
1321;07/03/2023;14:07:36;29.74;0.00;0;99.00;0.07;10.07
1322;07/03/2023;14:07:38;29.76;0.00;0;99.00;0.07;10.08
1323;07/03/2023;14:07:40;29.75;0.00;0;99.00;0.07;10.09
1324;07/03/2023;14:07:42;29.74;0.00;0;99.00;0.07;10.07
1325;07/03/2023;14:07:44;29.75;0.00;0;99.00;0.06;10.06
1326;07/03/2023;14:07:46;29.76;0.00;0;99.00;0.06;10.07
1327;07/03/2023;14:07:48;29.76;0.00;0;99.00;0.07;10.09
1328;07/03/2023;14:07:50;29.74;0.00;0;99.00;0.06;10.06
1329;07/03/2023;14:07:52;29.75;0.00;0;99.00;0.07;10.08
1330;07/03/2023;14:07:54;29.75;0.00;0;99.00;0.07;10.10
1331;07/03/2023;14:07:56;29.77;0.00;0;99.00;0.06;10.07
1332;07/03/2023;14:07:58;29.75;0.00;0;99.00;0.06;10.09
1333;07/03/2023;14:08:00;29.74;0.00;0;99.00;0.06;10.08
1334;07/03/2023;14:08:02;29.74;0.00;0;99.00;0.07;10.05
1335;07/03/2023;14:08:04;29.75;0.00;0;99.00;0.07;10.10
1336;07/03/2023;14:08:06;29.76;0.00;0;99.00;0.06;10.08
1337;07/03/2023;14:08:08;29.75;0.00;0;99.00;0.06;10.07
1338;07/03/2023;14:08:10;29.76;0.00;0;99.00;0.07;10.08
1339;07/03/2023;14:08:12;29.75;0.00;0;99.00;0.06;10.07
1340;07/03/2023;14:08:14;29.76;0.00;0;99.00;0.07;10.11
1341;07/03/2023;14:08:16;29.76;0.00;0;99.00;0.06;10.06
1342;07/03/2023;14:08:18;29.74;0.00;0;99.00;0.07;10.07
1343;07/03/2023;14:08:20;29.77;0.00;0;99.00;0.07;10.06
1344;07/03/2023;14:08:22;29.77;0.00;0;99.00;0.06;10.08
1345;07/03/2023;14:08:24;29.75;0.00;0;99.00;0.07;10.06
1346;07/03/2023;14:08:26;29.77;0.00;0;99.00;0.07;10.08
1347;07/03/2023;14:08:28;29.75;0.00;0;99.00;0.07;10.08
1348;07/03/2023;14:08:30;29.76;0.00;0;99.00;0.07;10.07
1349;07/03/2023;14:08:32;29.75;0.00;0;99.00;0.07;10.08
1350;07/03/2023;14:08:34;29.77;0.00;0;99.00;0.06;10.10
1351;07/03/2023;14:08:36;29.77;0.00;0;99.00;0.06;10.08
1352;07/03/2023;14:08:38;29.78;0.00;0;99.00;0.06;10.08
1353;07/03/2023;14:08:40;29.75;0.00;0;99.00;0.06;10.08
1354;07/03/2023;14:08:42;29.77;0.00;0;99.00;0.07;10.07
1355;07/03/2023;14:08:44;29.77;0.00;0;99.00;0.06;10.07
1356;07/03/2023;14:08:46;29.78;0.00;0;99.00;0.07;10.05
1357;07/03/2023;14:08:48;29.76;0.00;0;99.00;0.06;10.06
1358;07/03/2023;14:08:50;29.76;0.00;0;99.00;0.06;10.09
1359;07/03/2023;14:08:52;29.77;0.00;0;99.00;0.06;10.07
1360;07/03/2023;14:08:54;29.76;0.00;0;99.00;0.06;10.08
1361;07/03/2023;14:08:56;29.76;0.00;0;99.00;0.06;10.07
1362;07/03/2023;14:08:58;29.75;0.00;0;99.00;0.06;10.07
1363;07/03/2023;14:09:00;29.78;0.00;0;99.00;0.07;10.08
1364;07/03/2023;14:09:02;29.78;0.00;0;99.00;0.06;10.07
1365;07/03/2023;14:09:05;29.77;0.00;0;99.00;0.07;10.07
1366;07/03/2023;14:09:07;29.77;0.00;0;99.00;0.07;10.06
1367;07/03/2023;14:09:09;29.77;0.00;0;99.00;0.07;10.08
1368;07/03/2023;14:09:11;29.76;0.00;0;99.00;0.06;10.07
1369;07/03/2023;14:09:13;29.76;0.00;0;99.00;0.06;10.10
1370;07/03/2023;14:09:15;29.77;0.00;0;99.00;0.06;10.08
1371;07/03/2023;14:09:17;29.78;0.00;0;99.00;0.06;10.07
1372;07/03/2023;14:09:19;29.77;0.00;0;99.00;0.07;10.05
1373;07/03/2023;14:09:21;29.76;0.00;0;99.00;0.07;10.05
1374;07/03/2023;14:09:23;29.79;0.00;0;99.00;0.06;10.08
1375;07/03/2023;14:09:25;29.77;0.00;0;99.00;0.06;10.07
1376;07/03/2023;14:09:27;29.79;0.00;0;99.00;0.07;10.09
1377;07/03/2023;14:09:29;29.77;0.00;0;99.00;0.07;10.07
1378;07/03/2023;14:09:31;29.78;0.00;0;99.00;0.07;10.07
1379;07/03/2023;14:09:33;29.77;0.00;0;99.00;0.07;10.08
1380;07/03/2023;14:09:35;29.78;0.00;0;99.00;0.07;10.07
1381;07/03/2023;14:09:37;29.79;0.00;0;99.00;0.07;10.07
1382;07/03/2023;14:09:39;29.78;0.00;0;99.00;0.07;10.09
1383;07/03/2023;14:09:41;29.76;0.00;0;99.00;0.06;10.09
1384;07/03/2023;14:09:43;29.78;0.00;0;99.00;0.06;10.07
1385;07/03/2023;14:09:45;29.77;0.00;0;99.00;0.06;10.07
1386;07/03/2023;14:09:47;29.78;0.00;0;99.00;0.07;10.08
1387;07/03/2023;14:09:49;29.77;0.00;0;99.00;0.06;10.06
1388;07/03/2023;14:09:51;29.77;0.00;0;99.00;0.06;10.07
1389;07/03/2023;14:09:53;29.77;0.00;0;99.00;0.07;10.08
1390;07/03/2023;14:09:55;29.77;0.00;0;99.00;0.06;10.07
1391;07/03/2023;14:09:57;29.79;0.00;0;99.00;0.06;10.07
1392;07/03/2023;14:09:59;29.77;0.00;0;99.00;0.06;10.08
1393;07/03/2023;14:10:01;29.78;0.00;0;99.00;0.06;10.09
1394;07/03/2023;14:10:03;29.78;0.00;0;99.00;0.07;10.07
1395;07/03/2023;14:10:05;29.79;0.00;0;99.00;0.07;10.06
1396;07/03/2023;14:10:07;29.76;0.00;0;99.00;0.06;10.07
1397;07/03/2023;14:10:09;29.77;0.00;0;99.00;0.06;10.09
1398;07/03/2023;14:10:11;29.77;0.00;0;99.00;0.07;10.05
1399;07/03/2023;14:10:13;29.77;0.00;0;99.00;0.06;10.09
1400;07/03/2023;14:10:15;29.76;0.00;0;99.00;0.06;10.08
1401;07/03/2023;14:10:17;29.77;0.00;0;99.00;0.06;10.07
1402;07/03/2023;14:10:19;29.78;0.00;0;99.00;0.06;10.07
1403;07/03/2023;14:10:21;29.78;0.00;0;99.00;0.07;10.08
1404;07/03/2023;14:10:23;29.78;0.00;0;99.00;0.07;10.08
1405;07/03/2023;14:10:25;29.78;0.00;0;99.00;0.06;10.07
1406;07/03/2023;14:10:27;29.76;0.00;0;99.00;0.07;10.08
1407;07/03/2023;14:10:29;29.77;0.00;0;99.00;0.06;10.09
1408;07/03/2023;14:10:31;29.77;0.00;0;99.00;0.07;10.06
1409;07/03/2023;14:10:33;29.79;0.00;0;99.00;0.07;10.07
1410;07/03/2023;14:10:35;29.77;0.00;0;99.00;0.07;10.07
1411;07/03/2023;14:10:37;29.75;0.00;0;99.00;0.07;10.06
1412;07/03/2023;14:10:39;29.79;0.00;0;99.00;0.06;10.08
1413;07/03/2023;14:10:41;29.79;0.00;0;99.00;0.07;10.08
1414;07/03/2023;14:10:43;29.78;0.00;0;99.00;0.07;10.06
1415;07/03/2023;14:10:45;29.77;0.00;0;99.00;0.07;10.09
1416;07/03/2023;14:10:47;29.78;0.00;0;99.00;0.06;10.09
1417;07/03/2023;14:10:49;29.78;0.00;0;99.00;0.07;10.06
1418;07/03/2023;14:10:51;29.77;0.00;0;99.00;0.07;10.08
1419;07/03/2023;14:10:53;29.79;0.00;0;99.00;0.06;10.09
1420;07/03/2023;14:10:55;29.79;0.00;0;99.00;0.06;10.07
1421;07/03/2023;14:10:57;29.77;0.00;0;99.00;0.07;10.06
1422;07/03/2023;14:10:59;29.79;0.00;0;99.00;0.06;10.06
1423;07/03/2023;14:11:01;29.79;0.00;0;99.00;0.07;10.06
1424;07/03/2023;14:11:03;29.78;0.00;0;99.00;0.06;10.08
1425;07/03/2023;14:11:05;29.81;0.00;0;99.00;0.06;10.08
1426;07/03/2023;14:11:07;29.79;0.00;0;99.00;0.07;10.08
1427;07/03/2023;14:11:09;29.80;0.00;0;99.00;0.06;10.08
1428;07/03/2023;14:11:11;29.79;0.00;0;99.00;0.06;10.09
1429;07/03/2023;14:11:13;29.79;0.00;0;99.00;0.06;10.07
1430;07/03/2023;14:11:15;29.79;0.00;0;99.00;0.06;10.06
1431;07/03/2023;14:11:17;29.80;0.00;0;99.00;0.07;10.06
1432;07/03/2023;14:11:20;29.78;0.00;0;99.00;0.07;10.07
1433;07/03/2023;14:11:22;29.77;0.00;0;99.00;0.06;10.08
1434;07/03/2023;14:11:24;29.79;0.00;0;99.00;0.07;10.07
1435;07/03/2023;14:11:26;29.77;0.00;0;99.00;0.06;10.07
1436;07/03/2023;14:11:28;29.76;0.00;0;99.00;0.07;10.07
1437;07/03/2023;14:11:30;29.78;0.00;0;99.00;0.07;10.09
1438;07/03/2023;14:11:32;29.79;0.00;0;99.00;0.07;10.08
1439;07/03/2023;14:11:34;29.81;0.00;0;99.00;0.07;10.08
1440;07/03/2023;14:11:36;29.79;0.00;0;99.00;0.07;10.07
1441;07/03/2023;14:11:38;29.79;0.00;0;99.00;0.07;10.07
1442;07/03/2023;14:11:40;29.77;0.00;0;99.00;0.06;10.08
1443;07/03/2023;14:11:42;29.79;0.00;0;99.00;0.06;10.07
1444;07/03/2023;14:11:44;29.78;0.00;0;99.00;0.06;10.08
1445;07/03/2023;14:11:46;29.80;0.00;0;99.00;0.06;10.07
1446;07/03/2023;14:11:48;29.80;0.00;0;99.00;0.07;10.06
1447;07/03/2023;14:11:50;29.79;0.00;0;99.00;0.07;10.07
1448;07/03/2023;14:11:52;29.80;0.00;0;99.00;0.06;10.08
1449;07/03/2023;14:11:54;29.79;0.00;0;99.00;0.07;10.07
1450;07/03/2023;14:11:56;29.80;0.00;0;99.00;0.07;10.07
1451;07/03/2023;14:11:58;29.81;0.00;0;99.00;0.06;10.08
1452;07/03/2023;14:12:00;29.80;0.00;0;99.00;0.07;10.07
1453;07/03/2023;14:12:02;29.77;0.00;0;99.00;0.07;10.08
1454;07/03/2023;14:12:04;29.79;0.00;0;99.00;0.06;10.06
1455;07/03/2023;14:12:06;29.79;0.00;0;99.00;0.06;10.07
1456;07/03/2023;14:12:08;29.82;0.00;0;99.00;0.07;10.08
1457;07/03/2023;14:12:10;29.80;0.00;0;99.00;0.06;10.09
1458;07/03/2023;14:12:12;29.80;0.00;0;99.00;0.06;10.08
1459;07/03/2023;14:12:14;29.81;0.00;0;99.00;0.07;10.08
1460;07/03/2023;14:12:16;29.77;0.00;0;99.00;0.07;10.08
1461;07/03/2023;14:12:18;29.80;0.00;0;99.00;0.06;10.06
1462;07/03/2023;14:12:20;29.78;0.00;0;99.00;0.07;10.07
1463;07/03/2023;14:12:22;29.80;0.00;0;99.00;0.07;10.08
1464;07/03/2023;14:12:24;29.78;0.00;0;99.00;0.06;10.09
1465;07/03/2023;14:12:26;29.79;0.00;0;99.00;0.06;10.08
1466;07/03/2023;14:12:28;29.79;0.00;0;99.00;0.07;10.08
1467;07/03/2023;14:12:30;29.79;0.00;0;99.00;0.07;10.07
1468;07/03/2023;14:12:32;29.80;0.00;0;99.00;0.06;10.08
1469;07/03/2023;14:12:34;29.81;0.00;0;99.00;0.06;10.07
1470;07/03/2023;14:12:36;29.80;0.00;0;99.00;0.06;10.07
1471;07/03/2023;14:12:38;29.79;0.00;0;99.00;0.07;10.06
1472;07/03/2023;14:12:40;29.79;0.00;0;99.00;0.07;10.06
1473;07/03/2023;14:12:42;29.79;0.00;0;99.00;0.07;10.08
1474;07/03/2023;14:12:44;29.79;0.00;0;99.00;0.07;10.07
1475;07/03/2023;14:12:46;29.80;0.00;0;99.00;0.07;10.08
1476;07/03/2023;14:12:48;29.79;0.00;0;99.00;0.07;10.07
1477;07/03/2023;14:12:50;29.81;0.00;0;99.00;0.07;10.05
1478;07/03/2023;14:12:52;29.80;0.00;0;99.00;0.07;10.06
1479;07/03/2023;14:12:54;29.81;0.00;0;99.00;0.07;10.08
1480;07/03/2023;14:12:56;29.81;0.00;0;99.00;0.07;10.08
1481;07/03/2023;14:12:58;29.80;0.00;0;99.00;0.06;10.06
1482;07/03/2023;14:13:00;29.79;0.00;0;99.00;0.07;10.08
1483;07/03/2023;14:13:02;29.81;0.00;0;99.00;0.07;10.07
1484;07/03/2023;14:13:04;29.78;0.00;0;99.00;0.07;10.07
1485;07/03/2023;14:13:06;29.79;0.00;0;99.00;0.06;10.07
1486;07/03/2023;14:13:08;29.79;0.00;0;99.00;0.06;10.09
1487;07/03/2023;14:13:10;29.83;0.00;0;99.00;0.06;10.07
1488;07/03/2023;14:13:12;29.81;0.00;0;99.00;0.07;10.08
1489;07/03/2023;14:13:14;29.81;0.00;0;99.00;0.06;10.08
1490;07/03/2023;14:13:16;29.82;0.00;0;99.00;0.07;10.08
1491;07/03/2023;14:13:18;29.79;0.00;0;99.00;0.07;10.08
1492;07/03/2023;14:13:20;29.79;0.00;0;99.00;0.06;10.06
1493;07/03/2023;14:13:22;29.81;0.00;0;99.00;0.07;10.07
1494;07/03/2023;14:13:24;29.80;0.00;0;99.00;0.06;10.08
1495;07/03/2023;14:13:26;29.81;0.00;0;99.00;0.06;10.09
1496;07/03/2023;14:13:28;29.81;0.00;0;99.00;0.07;10.09
1497;07/03/2023;14:13:30;29.79;0.00;0;99.00;0.06;10.08
1498;07/03/2023;14:13:32;29.81;0.00;0;99.00;0.07;10.09
1499;07/03/2023;14:13:35;29.79;0.00;0;99.00;0.07;10.08
1500;07/03/2023;14:13:37;29.80;0.00;0;99.00;0.06;10.09
1501;07/03/2023;14:13:39;29.79;0.00;0;99.00;0.06;10.06
1502;07/03/2023;14:13:41;29.79;0.00;0;99.00;0.06;10.08
1503;07/03/2023;14:13:43;29.80;0.00;0;99.00;0.06;10.08
1504;07/03/2023;14:13:45;29.79;0.00;0;99.00;0.06;10.08
1505;07/03/2023;14:13:47;29.81;0.00;0;99.00;0.07;10.07
1506;07/03/2023;14:13:49;29.81;0.00;0;99.00;0.06;10.07
1507;07/03/2023;14:13:51;29.80;0.00;0;99.00;0.07;10.07
1508;07/03/2023;14:13:53;29.80;0.00;0;99.00;0.06;10.07
1509;07/03/2023;14:13:55;29.82;0.00;0;99.00;0.07;10.09
1510;07/03/2023;14:13:57;29.82;0.00;0;99.00;0.07;10.07
1511;07/03/2023;14:13:59;29.81;0.00;0;99.00;0.07;10.07
1512;07/03/2023;14:14:01;29.80;0.00;0;99.00;0.06;10.07
1513;07/03/2023;14:14:03;29.80;0.00;0;99.00;0.07;10.08
1514;07/03/2023;14:14:05;29.82;0.00;0;99.00;0.06;10.06
1515;07/03/2023;14:14:07;29.82;0.00;0;99.00;0.06;10.08
1516;07/03/2023;14:14:09;29.81;0.00;0;99.00;0.06;10.06
1517;07/03/2023;14:14:11;29.81;0.00;0;99.00;0.07;10.07
1518;07/03/2023;14:14:13;29.82;0.00;0;99.00;0.07;10.09
1519;07/03/2023;14:14:15;29.82;0.00;0;99.00;0.06;10.08
1520;07/03/2023;14:14:17;29.81;0.00;0;99.00;0.07;10.08
1521;07/03/2023;14:14:19;29.81;0.00;0;99.00;0.07;10.07
1522;07/03/2023;14:14:21;29.79;0.00;0;99.00;0.06;10.07
1523;07/03/2023;14:14:23;29.80;0.00;0;99.00;0.07;10.08
1524;07/03/2023;14:14:25;29.82;0.00;0;99.00;0.06;10.06
1525;07/03/2023;14:14:27;29.81;0.00;0;99.00;0.06;10.08
1526;07/03/2023;14:14:29;29.81;0.00;0;99.00;0.07;10.07
1527;07/03/2023;14:14:31;29.81;0.00;0;99.00;0.06;10.08
1528;07/03/2023;14:14:33;29.82;0.00;0;99.00;0.07;10.07
1529;07/03/2023;14:14:35;29.81;0.00;0;99.00;0.06;10.07
1530;07/03/2023;14:14:37;29.81;0.00;0;99.00;0.07;10.09
1531;07/03/2023;14:14:39;29.82;0.00;0;99.00;0.07;10.10
1532;07/03/2023;14:14:41;29.80;0.00;0;99.00;0.06;10.07
1533;07/03/2023;14:14:43;29.81;0.00;0;99.00;0.07;10.08
1534;07/03/2023;14:14:45;29.82;0.00;0;99.00;0.06;10.08
1535;07/03/2023;14:14:47;29.80;0.00;0;99.00;0.06;10.07
1536;07/03/2023;14:14:49;29.81;0.00;0;99.00;0.06;10.08
1537;07/03/2023;14:14:51;29.81;0.00;0;99.00;0.06;10.11
1538;07/03/2023;14:14:53;29.81;0.00;0;99.00;0.06;10.08
1539;07/03/2023;14:14:55;29.80;0.00;0;99.00;0.06;10.07
1540;07/03/2023;14:14:57;29.80;0.00;0;99.00;0.06;10.06
1541;07/03/2023;14:14:59;29.81;0.00;0;99.00;0.07;10.08
1542;07/03/2023;14:15:01;29.81;0.00;0;99.00;0.07;10.07
1543;07/03/2023;14:15:03;29.80;0.00;0;99.00;0.06;10.06
